date,year,type,country,area,location,activity,sex,age,injury,fatal (y/n),species,month,sex_count,hemisphere,season_hemisphere
Nov,1951,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"South Beach, Durban",Swimming,M,23,Thigh bruised & abraded,N,"White shark, 1.8 m [6'] ",Nov,1.0,South Hemisphere,spring
Nov,1951,Unprovoked,JAMAICA,Kingston Parish,Kingston Harbor,Fishing,M,81,Lacerations to left hand,N,,Nov,1.0,North Hemisphere,autumn
Nov,1951,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Winkelspruit,Treading water,M,24,"Leg severed below knee, defense wounds on hand",N,"White shark, 2.4 m [8'] ",Nov,1.0,South Hemisphere,spring
Oct,1951,Unprovoked,AUSTRALIA,Queensland,"Ocean baths, Kissing Point Beach ",Swimming,M,42,"FATAL, leg severed, shark dragged him through hole in protective net",Y,,Oct,1.0,South Hemisphere,spring
Sep,1951,Unprovoked,ITALY,Salerno,Amalfi,Swimming,F,21,FATAL,Y,,Sep,0.0,North Hemisphere,autumn
Sep,1951,Unprovoked,AUSTRALIA,Queensland,Fitzroy River near Rockhampton,"Body found on deserted luxury yacht, 38 Christine",M,56,"FATAL, abdominal wounds & right leg severed at the hip  ",Y,,Sep,1.0,South Hemisphere,spring
Aug,1951,Unprovoked,GREECE,Corfu Island,Off Royal Residence,Swimming,M,18,Injured but survived,N,White shark,Aug,1.0,North Hemisphere,summer
Aug,1951,Unprovoked,GREECE,Corfu Island,Off Royal Residence,Swimming,F,16,"FATAL, body not recovered Another man was also injured by the shark at same time (see below)",Y,White shark,Aug,0.0,North Hemisphere,summer
Jul,1951,Unprovoked,USA,California,"Long Beach, Los Angeles County",,M,13,Severe laceration to foot,N,,Jul,1.0,North Hemisphere,summer
Jul,1951,Unprovoked,PACIFIC OCEAN,,In Los Angeles  Honolulu yacht race,Fell overboard,M,40,"""Molested by shark that nibbled his bare feet"",  rescued 30 hours later.",N,2.1 m [7'] shark,Jul,1.0,,
May,1951,Unprovoked,MEXICO,,,Free diving,M,16,Lower leg severely injured,N,,May,1.0,North Hemisphere,spring
Mar,1951,Provoked,AUSTRALIA,New South Wales,Avalon,Fell off surf ski,M,23,Minor laceration to chest when he grabbed the shark by its tail PROVOKED INCIDENT,N,"Wobbegong shark, 4'",Mar,1.0,South Hemisphere,autumn
Mar,1951,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"South Beach, Durban",Body surfing,M,19,Left foot lacerated,N,,Mar,1.0,South Hemisphere,autumn
Feb,1951,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Port St. Johns,Body surfing,M,31,"Leg bitten, defense wounds on hands",N,136-kg [300-lb] shark,Feb,1.0,South Hemisphere,summer
Feb,1951,Unprovoked,AUSTRALIA,New South Wales,"Windang, near the entrance to Lake Illawarra",Spearfishing (but treading water on the surface),M,20,Shark's fin caused abrasion on his chest,N,,Feb,1.0,South Hemisphere,summer
Feb,1951,Unprovoked,AUSTRALIA,New South Wales,Bondi Beach,Swimming,M,14,Leg bitten,N,1.2 m [4'] shark,Feb,1.0,South Hemisphere,summer
Jan,1951,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Native Beach, Durban",Swimming,M,19,"FATAL, right thigh bitten, leg severed at knee",Y,,Jan,1.0,South Hemisphere,summer
Dec,1950,Unprovoked,AUSTRALIA,Queensland,Kirra,Paddling a surfboat,M,19,"No injury, shark bit oar",N,"Nurse shark, 10' ",Dec,1.0,South Hemisphere,summer
Dec,1950,Unprovoked,AUSTRALIA,Queensland,"Palm Beach North, 5 miles north of Burleigh Heads, Brisbane",Treading water,M,20,"FATAL, lower abdomen severely bitten & his left leg was severed",Y,,Dec,1.0,South Hemisphere,summer
Nov,1950,Provoked,AUSTRALIA,Northern Territory,Goulburn Island,Diving ,M,17,"Minor injury to hand and groin from shark ""caught on his fishing spear"" PROVOKED INCIDENT",N,2' shark,Nov,1.0,South Hemisphere,spring
Nov,1950,Unprovoked,AUSTRALIA,Queensland,"Burleigh Heads, Brisbane",Body surfing,M,21,Part of buttocks & fingers severed,N,"White shark, 3m, seen in area and hooked 3 days later",Nov,1.0,South Hemisphere,spring
Nov,1950,Boating,AUSTRALIA,Queensland,Yeppoon,Paddling a canoe,M,18,"No injury to occupants, shark holed canoet",N,10' shark,Nov,1.0,South Hemisphere,spring
Oct,1950,Unprovoked,USA,California,"Imperial Beach, San Diego County",Body surfing / treading water,M,31,Right leg lacerated,N,White shark,Oct,1.0,North Hemisphere,autumn
Oct,1950,Unprovoked,AUSTRALIA,Queensland,"Peterson's Beach, Sarina",Fishing,M,25,Lacerations to right thumb and knee,N,4' shark,Oct,1.0,South Hemisphere,spring
Aug,1950,Provoked,EL SALVADOR, La Libertad,50 miles off Port La Libertad,Jerked overboard while pole fishing for tuna,M,27,Left thigh bitten by hooked shark PROVOKED INCIDENT,N,"1,100-lb shark",Aug,1.0,North Hemisphere,summer
Jul,1950,Unprovoked,JAPAN,Sago Prefecture,Ariakeno Bay,Swimming,M,19,FATAL,Y,,Jul,1.0,North Hemisphere,summer
Jul,1950,Unprovoked,CUBA,Caribbean Sea,,Swept off deck of S.S.Frontenac enroute from West Indies to US,M,30,Found at 21h30 by searchlight. Had been constantly harassed by sharks & had numerous lacerations,N,,Jul,1.0,North Hemisphere,summer
Jul,1950,Unprovoked,USA,Texas,Near Port Arthur,Swimming,M,11,Laceration to leg,N,Hammerhead shark,Jul,1.0,North Hemisphere,summer
Jun,1950,Unprovoked,USA,New York,"Beach 103rd Street, Rockaway ",Swimming ,M,16,"Gashes & lacerations on legs, foot lacerated.",N,"""sand shark""",Jun,1.0,North Hemisphere,summer
Jun,1950,Sea Disaster,USA,Florida,275 miles northeast of Miami,Survived crash of two-engine  C-46 transport plane carrying 62 migrant workers from Puerto Rico to USA ,M,25,"FATAL, bitten five times. Other survivors fought off sharks for 10 hours. One survivor's arm severed by a shark.",Y,,Jun,1.0,North Hemisphere,summer
May,1950,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Port Edward,Treading water,M,27,Left foot bitten,N,,May,1.0,South Hemisphere,autumn
Apr,1950,Sea Disaster,AUSTRALIA,Queensland,Cooper's Point,"Sea Disaster, sinking of the fishing  launch Mavis",M,50,FATAL,Y,,Apr,1.0,South Hemisphere,autumn
Mar,1950,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"North Beach, Durban",Lifesaving drill,M,20,FATAL,Y,,Mar,1.0,South Hemisphere,autumn
Feb,1950,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"South Beach, Durban",Body surfing,M,14,"FATAL, body not recovered ",Y,"White shark, 3.7 m [12']  according to witnesses",Feb,1.0,South Hemisphere,summer
Nov,1949,Unprovoked,AUSTRALIA,New South Wales,"Kurnell, Botany Bay ",Free diving or wading back to shore,M,36,Left arm bitten ,N,6' shark,Nov,1.0,South Hemisphere,spring
Aug,1949,Unprovoked,AUSTRALIA,Queensland,Yorkeys Knob Beach near Cairns,Swimming,M,21,Abdomen & chest abraded,N,,Aug,1.0,South Hemisphere,winter
Aug,1949,Unprovoked,AUSTRALIA,Queensland,Yorkeys Knob Beach near Cairns,Swimming,M,34,"FATAL, right leg, thigh & fingers lacerated ",Y,,Aug,1.0,South Hemisphere,winter
Aug,1949,Invalid,ITALY,Tuscany,Elba Island,Swimming,M,17,No injury,,2 m shark,Aug,1.0,North Hemisphere,summer
Aug,1949,Unprovoked,AUSTRALIA,Tasmania,Flinders Island,Swimming near shore,M,18,Hip lacerated,N,,Aug,1.0,South Hemisphere,winter
Aug,1949,Unprovoked,ITALY,Calabria,Cosenza,Swimming,M,21,Right hand severed,N,,Aug,1.0,North Hemisphere,summer
Jul,1949,Unprovoked,IRAN,Shatt-al-Arab River,Bashamir,Swimming,M,18,"FATAL, thigh lacerated, femur exposed ",Y,,Jul,1.0,North Hemisphere,summer
Jul,1949,Unprovoked,USA,South Carolina,"Oketee River, Jasper County",Floating on his back,M,16,"Abdomen abraded, thigh lacerated",N,,Jul,1.0,North Hemisphere,summer
Jul,1949,Provoked,USA,California,"10 miles off Redondo Beach, Los Angeles County",Fishing,M,16,Right hand bitten by hooked shark being pulled onboard PROVOKED INCIDENT,N,"Bonita sharkk, 200-lb",Jul,1.0,North Hemisphere,summer
May,1949,Unprovoked,AUSTRALIA,Western Australia,Broome,Bathing,F,22,"Left arm severed above elbow, recovered 5 days afterwards from sharks gut",N,"Whaler shark, 2.7 m [9'], 350- to 450-lb  identified by G.P. Whitley",May,0.0,South Hemisphere,autumn
May,1949,Provoked,AUSTRALIA,New South Wales,Nelson's Bay,"Examining netted shark, that had been shot",M,26,Lacerations to right hand PROVOKED INCIDENT,N,,May,1.0,South Hemisphere,autumn
Apr,1949,Unprovoked,AUSTRALIA,Queensland,"Ellis Beach, 20 miles from Cairns",Bathing in water 0.9 m deep,M,13,"FATAL, left leg severed",Y,"3.3 m [10'9""] shark",Apr,1.0,South Hemisphere,autumn
Jan,1949,Unprovoked,AUSTRALIA,New South Wales,"Bar Beach, Newcastle ",Lifesaving exhibition,M,20,FATAL,Y,"White shark, 3.6 m [11'9""] ",Jan,1.0,South Hemisphere,summer
Jan,1949,Invalid,AUSTRALIA,New South Wales,Off North Bondi,Surfing,M,32,"No injury, chased by 3 sharks",,Invalid,Jan,1.0,South Hemisphere,summer
Dec,1948,Unprovoked,AUSTRALIA,Western Australia,Lancelin Island,Swimming,M,17,"FATAL, disappeared while swimming  ",Y,His hand was found in a 2.4 m [8'] tiger shark caught 1/5/1949,Dec,1.0,South Hemisphere,summer
Dec,1948,Unprovoked,AUSTRALIA,Queensland,"Kings Beach, Caloundra","Treading water, waiting for a wave",M,28,"FATAL, left hand severed, left leg arm bitten, tissue removed hip to knee  ",Y,,Dec,1.0,South Hemisphere,summer
Dec,1948,Unprovoked,IRAN,Shat-Al-Arab River,Abadan,,M,19,Left thumb severed,N,,Dec,1.0,North Hemisphere,winter
Dec,1948,Unprovoked,CUBA,Guantanamo Province,10 miles off Cape Maisi,"2 messboys (Jeppsen) & Tony Latona (13) were playing on the afterdeck of the Danish ship Grete Maersk. Jeppsen fell overboard, Latona threw a lifebelt then jumped in to help him. Ship didnt notice they were missing",M,14,"2 hours later shark bit Jeppsens feet, arm, knee & finally killed him. Tony, clothing torn but alive, washed ashore on Cuban coast",N,,Dec,1.0,North Hemisphere,winter
Nov,1948,Unprovoked,AUSTRALIA,Torres Strait,"Saibai Island, 80 miles north of Cape York",Pearl diving,M,41,Leg bitten,N,,Nov,1.0,South Hemisphere,spring
Sep,1948,Unprovoked,GREECE,Attica,Keratsini ,Swimming,M,17,FATAL,Y,Said to be 6.4 m [21'] shark,Sep,1.0,North Hemisphere,autumn
Sep,1948,Unprovoked,IRAN,Bandar Mashur sea inlet,,Bathing or washing,F,60,"FATAL, left arm & left buttock severed ",Y,,Sep,0.0,North Hemisphere,autumn
Aug,1948,Unprovoked,IRAN,Shatt-al-Arab River,,,M,13,"FATAL, right arm  severely bitten & surgically amputated, died 12 to 14 hours later   ",Y,,Aug,1.0,North Hemisphere,summer
Aug,1948,Unprovoked,IRAN,Shatt-al-Arab River,Bashamir,Swimming,M,15,"Quadriceps lacerated, femur exposed",N,,Aug,1.0,North Hemisphere,summer
Jul,1948,Unprovoked,USA,US Virgin Islands,"St. John, Genti Bay",Swimming,M,46,FATAL,Y,,Jul,1.0,North Hemisphere,summer
May,1948,Provoked,IRAN,Shatt-al-Arab River,,"Fishing, shark caught in his net",M,38,"8"" x 4"" left antecubital fossa of muscle & skin removed  PROVOKED INCIDENT",N,,May,1.0,North Hemisphere,spring
Feb,1948,Unprovoked,AUSTRALIA,New South Wales,"Stockton Beach, Newcastle",Swimming,M,16,"FATAL, right thigh & leg bitten ",Y,3.7 m [12'] shark,Feb,1.0,South Hemisphere,summer
Dec,1947,Unprovoked,AUSTRALIA,New South Wales,"Watson Taylor's Lake, 25 miles south of Port Macquarie",Fishing,M,9,Leg gashed,N,Grey nurse shark,Dec,1.0,South Hemisphere,summer
Nov,1947,Unprovoked,AUSTRALIA,New South Wales,"Knobby's Beach, Newcastle",Fishing from surf ski,M,17,"No injury, ski bumped",N,,Nov,1.0,South Hemisphere,spring
Nov,1947,Unprovoked,AUSTRALIA,New South Wales,"Knobby's Beach, Newcastle",Fishing from surf ski,M,16,"No injury, ski bumped",N,,Nov,1.0,South Hemisphere,spring
Nov,1947,Unprovoked,AUSTRALIA,New South Wales,"Maria River, Port Macquarie, 12 miles from river mouth",Swimming,M,12,"FATAL, leg severed at knee  ",Y,,Nov,1.0,South Hemisphere,spring
Nov,1947,Unprovoked,AUSTRALIA,New South Wales,"Maria River, Port Macquarie, 12 miles from river mouth",Swimming,M,13,Thighs & knee lacerated,N,,Nov,1.0,South Hemisphere,spring
Oct,1947,Unprovoked,BRAZIL,Pernambuco,Piedade,Swimming ,M,25,FATAL,Y,,Oct,1.0,South Hemisphere,spring
Aug,1947,Unprovoked,USA,Florida,In a canal 10 miles north of St Augustine,Swimming,M,20,"FATAL, calf bitten, leg surgically amputated  ",Y,Possibly C. leucas,Aug,1.0,North Hemisphere,summer
Jul,1947,Provoked,USA,California,"Santa Monica, Los Angeles County",Fishing,M,46,PROVOKED INCIDENT,N,a small shark,Jul,1.0,North Hemisphere,summer
Jul,1947,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"North Beach, Durban",Swimming,M,20,Right thigh lacerated,N,,Jul,1.0,South Hemisphere,winter
Jun,1947,Unprovoked,USA,Hawaii,"Off Waianae, O'ahu",Fishing,M,35,"Left forearm, arm & leg lacerated",N,,Jun,1.0,North Hemisphere,summer
Apr,1947,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Country Club Beach, Durban",Treading water,M,21,Ankle & shin lacerated,N,"1.5 m, 45-kg shark",Apr,1.0,South Hemisphere,autumn
Apr,1947,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Rocket Hut Beach, Durban",Body surfing,M,14,"Thigh severely lacerated, shin & calf lacerated",N,,Apr,1.0,South Hemisphere,autumn
Apr,1947,Unprovoked,AUSTRALIA,New South Wales,Palm Beach,Surfing,M,17,"No injury, board scraped by shark",N,,Apr,1.0,South Hemisphere,autumn
Mar,1947,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Country Club Beach, Durban",Wading,M,18,"Hip abraded, right calf severely lacerated",N,,Mar,1.0,South Hemisphere,autumn
Mar,1947,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Country Club Beach, Durban",Treading water,M,22,Lacerations on buttock  &  right foot ,N,"Blacktip shark, 2 m [6.75'] ",Mar,1.0,South Hemisphere,autumn
Jan,1947,Boating,AUSTRALIA,New South Wales,"Berry's Bay, Sydney Harbour",Rowing,,17,"No injury, shark lifted the boat 0.5 m out of the water",N,"4.5  m [14'9""] shark",Jan,,South Hemisphere,summer
Jan,1947,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Country Club Beach, Durban",Treading water,M,18,Flexed left leg lacerated,N,>1.6 m shark,Jan,1.0,South Hemisphere,summer
Dec,1946,Unprovoked,AUSTRALIA,South Australia,Glenelg,Swimming near jetty with 2' piece of wood,M,23,"Forearm & fingers lacerated, teethmarks on wood",N,,Dec,1.0,South Hemisphere,summer
Nov,1946,Unprovoked,AUSTRALIA,Torres Strait,40 miles off Thursday Island,Pearl diving from lugger,M,30,"FATAL, right arm severed",Y,,Nov,1.0,South Hemisphere,spring
Oct,1946,Unprovoked,AUSTRALIA,New South Wales,"Marks Point, Swan Bay, Lake Macquarie",Swimming,M,15,Left leg lacerated,N,,Oct,1.0,South Hemisphere,spring
Aug,1946,Unprovoked,ISRAEL,Gaza,Jura Village,Fishing,M,15,Laceration to back,N,,Aug,1.0,North Hemisphere,summer
Aug,1946,Unprovoked,AUSTRALIA,Queensland,"Ellis Beach, 20 miles from Cairns",Swimming after a tennis ball,M,30,"FATAL, body not recovered",Y,4.3 m [14'] shark,Aug,1.0,South Hemisphere,winter
Jul,1946,Unprovoked,IRAN,Khuzestan Province,"Dorquain, on the Karun River","Fishing, probably with a net",M,12,Radius & ulna bared,N,,Jul,1.0,North Hemisphere,summer
Jul,1946,Unprovoked,IRAN,Khuzestan Province,"Ahvaz, on the Karun River, 275 km from the sea",Swimming ,M,12,"Left Achilles tendon severed, calf muscles severely lacerated",N,Possibly C. leucas,Jul,1.0,North Hemisphere,summer
Jun,1946,Unprovoked,INDIA,,Chennai,Bathing,M,14,"""Serious injuries""",N,,Jun,1.0,North Hemisphere,summer
Apr,1946,Unprovoked,AUSTRALIA,Queensland,"Trinity Beach, Cairns",Swimming,M,17,FATAL,Y,,Apr,1.0,South Hemisphere,autumn
Mar,1946,Boating,AUSTRALIA,South Australia,Grange,Fishing,M,28,"No injury; shark rammed boat, catapulting Leverenz in the sea & damaging boat",N,,Mar,1.0,South Hemisphere,autumn
Feb,1946,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"South Beach, Durban",Treading water,M,21,Right arm severely lacerated,N,,Feb,1.0,South Hemisphere,summer
Feb,1946,Unprovoked,AUSTRALIA,Western Australia,"City Beach, Perth",Standing,M,18,"Leg bitten, surgically amputated",N,"White shark, 4.2 m [13'9""] ",Feb,1.0,South Hemisphere,summer
Feb,1946,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Battery Beach, Durban",Swimming ,M,18,Flexed right  knee bitten,N,,Feb,1.0,South Hemisphere,summer
Jan,1946,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Battery Beach, Durban",Treading water,M,15,Knee & calf lacerated,N,,Jan,1.0,South Hemisphere,summer
Jan,1946,Unprovoked,AUSTRALIA,Queensland,Townsville,,M,12,Ankle bitten,N,small shark,Jan,1.0,South Hemisphere,summer
Jan,1946,Unprovoked,SOUTH AFRICA,Western Cape Province,False Bay,Jumping in swells,M,18,Foot bitten,N,1.5 m [5'] shark,Jan,1.0,South Hemisphere,summer
Jan,1946,Unprovoked,AUSTRALIA,New South Wales,"Oatley Bay near Como, Georges River",Swimming,F,14,"FATAL, left leg severed, right leg injured  ",Y,,Jan,0.0,South Hemisphere,summer
Jan,1946,Unprovoked,SOUTH AFRICA,Eastern Cape Province,"Pollock Beach, Port Elizabeth",Body surfing,M,24,Calf lacerated,N,,Jan,1.0,South Hemisphere,summer
Sep,1945,Sea Disaster,OKINAWA,,,American minesweeper USS YMS-472 foundered in a typhoon - swimming to shore,M,20,Laceration to arm,N,,Sep,1.0,North Hemisphere,autumn
Sep,1945,Unprovoked,IRAN,Shatt-al-Arab River,Bashamir,Swimming,M,13,"Right forearm injured, mid-humeral amputation",N,,Sep,1.0,North Hemisphere,autumn
Mar,1945,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Scottburgh,Walking,M,37,"Right leg bitten knee to foot, surgically amputated",N,Thought to involve a Zambesi shark,Mar,1.0,South Hemisphere,autumn
Nov,1944,Sea Disaster,SIERRA LEONE,Western Area,Freetown,,M,18,FATAL,Y,,Nov,1.0,North Hemisphere,autumn
Sep,1944,Unprovoked,USA,Maryland,North Beach,Swimming,M,13,Laceration to right lower leg,N,,Sep,1.0,North Hemisphere,autumn
Aug,1944,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Margate,Swimming ,M,19,"FATAL, body not recovered",Y,,Aug,1.0,South Hemisphere,winter
Jul,1944,Unprovoked,SOUTH AFRICA,Western Cape Province,Hartenbos,Swimming,M,17,"FATAL, body not recovered",Y,"White shark, according to witnesses",Jul,1.0,South Hemisphere,winter
May,1944,Unprovoked,USA,Florida,"Atlantic Beach, Mayport,  Duval County",Bathing,F,15,Left calf bitten,N,1.8 m [6'] blacktip shark or spinner shark,May,0.0,North Hemisphere,spring
Mar,1944,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Country Club Beach, Durban",Treading water,M,18,Left thigh bitten,N,,Mar,1.0,South Hemisphere,autumn
Mar,1944,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"North Beach, Durban",Standing,M,23,"FATAL, left thigh & calf bitten  ",Y,,Mar,1.0,South Hemisphere,autumn
Mar,1944,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Country Club Beach, Durban",Treading water,M,16,Ankle severely lacerated,N,,Mar,1.0,South Hemisphere,autumn
Feb,1944,Unprovoked,INDIA,,"Triplicane Beach, Chennai",Bathing,M,12,FATAL,Y,,Feb,1.0,North Hemisphere,winter
Jan,1944,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"North Beach, Durban",Body surfing,M,22,"FATAL, right thigh lacerated, femoral artery severed ",Y,,Jan,1.0,South Hemisphere,summer
Jan,1944,Unprovoked,AUSTRALIA,New South Wales,"First Beach, Forster",Surfing,M,14,"Both legs bitten, one surgically amputated",N,,Jan,1.0,South Hemisphere,summer
Jan,1944,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"North Beach, Durban",Swimming,M,26,"FATAL, leg bitten knee to ankle & posterior tibial artery severed; died of toxemia 2 days later ",Y,,Jan,1.0,South Hemisphere,summer
Dec,1943,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Inyoni Rocks, Amazimtoti ",Treading water,M,17,"FATAL, abdomen, buttock & thigh lacerated  ",Y,,Dec,1.0,South Hemisphere,summer
Sep,1943,Unprovoked,PANAMA,Gulf of Panama,"North shore of Rey Island, Las Perlas archipelago",Dived overboard to check propeller of US Navy motor torpedo boat,M,20,"FATAL, left leg  & shoulder bitten  ",Y,"White shark, 2 m [6'9""]  (Tooth fragment recovered from victim's shoulder & identified by J.T. Nicholls)",Sep,1.0,North Hemisphere,autumn
Jun,1943,Boating,AUSTRALIA,Tasmania,Triabunna,Fishing for cod,M,18,"No injury to occupant, shark grabbed rudder and dragged the dinghy stern-first",N,"White shark, 3.9 m, 550 kg, male",Jun,1.0,South Hemisphere,winter
May,1943,Sea Disaster,CENTRAL PACIFIC,,68 miles east of Wallis Island,"S2N Navy scout plane went down, E.H. Almond & Lieut A.G. Reading in water",M,26,"Jaw dislocated & contusions from many blows on legs & body by shark fins, rescued after 14 hours",N,,May,1.0,North Hemisphere,spring
Mar,1943,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"North Beach, Durban",Swimming,M,31,"FATAL, thigh lacerated, both calves bitten  ",Y,,Mar,1.0,South Hemisphere,autumn
Dec,1942,Unprovoked,AUSTRALIA,New South Wales,"Bantry Bay, near Ironstone Point, Middle Harbor, Sydney",Dog paddling or standing,F,15,"FATAL, legs bitten ",Y,Bull shark,Dec,0.0,South Hemisphere,summer
Nov,1942,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Umkomaas,Swimming,M,38,"Calf bitten, leg surgically amputated",N,,Nov,1.0,South Hemisphere,spring
Nov,1942,Sea Disaster,SOLOMON ISLANDS,,Battle of Guadalcanal,Thrown from destroyer when shell hit,M,19,Hip bitten,N,,Nov,1.0,South Hemisphere,spring
Nov,1942,Unprovoked,SOUTH AFRICA,Western Cape Province,Clifton,Swimming ,M,18,"FATAL, body not recovered",Y,"White shark, 4.5 m  to 6 m [14'9"" to 20'] according to witnesses",Nov,1.0,South Hemisphere,spring
